"Date","HospitalValue","BoardValue","NationalValue",
"01 Oct 2018","0.807","0.753","0.854",
"01 Jul 2018","0.785","0.714","0.795",
"01 Apr 2018","0.767","0.776","0.803",
"01 Jan 2018","0.870","0.870","0.941",
"01 Oct 2017","0.882","0.872","0.942",
"01 Jul 2017","0.689","0.763","0.853",
"01 Apr 2017","0.770","0.793","0.866",
"01 Jan 2017","0.868","0.873","0.936",
"01 Oct 2016","0.880","0.867","0.938",
"01 Jul 2016","0.790","0.756","0.875",
"01 Apr 2016","0.771","0.793","0.864",
"01 Jan 2016","0.979","0.929","0.972",
"01 Oct 2015","0.897","0.867","0.950",
"01 Jul 2015","0.937","0.833","0.898",
"01 Apr 2015","0.881","0.827","0.935",
"01 Jan 2015","0.938","0.891","1.007",
"01 Oct 2014","1.049","0.911","0.986",
"01 Jul 2014","0.943","0.888","0.934",
"01 Apr 2014","0.956","0.842","0.897",
